SOLUTION
6 n110w8

ASSIGNMENTS = 379
TR_96 Thu Early Trainee
TR_96 Fri Early Trainee
TR_97 Mon Day Trainee
TR_97 Tue Day Trainee
TR_97 Wed Day Trainee
TR_97 Sat Early Trainee
TR_97 Sun Early Trainee
TR_98 Mon Early Trainee
TR_98 Tue Early Trainee
TR_98 Wed Early Trainee
TR_98 Sat Night Trainee
TR_98 Sun Night Trainee
TR_99 Mon Early Trainee
TR_99 Tue Early Trainee
TR_99 Wed Night Trainee
TR_99 Thu Night Trainee
TR_99 Fri Night Trainee
TR_100 Mon Night Trainee
TR_100 Tue Night Trainee
TR_100 Wed Night Trainee
TR_100 Fri Early Trainee
TR_100 Sat Early Trainee
TR_100 Sun Late Trainee
TR_101 Mon Day Trainee
TR_101 Tue Day Trainee
TR_101 Wed Late Trainee
TR_101 Thu Late Trainee
TR_101 Fri Late Trainee
TR_102 Mon Late Trainee
TR_102 Tue Late Trainee
TR_103 Tue Early Trainee
TR_103 Wed Early Trainee
TR_103 Thu Early Trainee
TR_104 Mon Early Trainee
TR_105 Mon Late Trainee
TR_105 Tue Late Trainee
TR_106 Thu Day Trainee
TR_106 Fri Day Trainee
TR_107 Fri Day Trainee
TR_107 Sat Day Trainee
TR_107 Sun Late Trainee
TR_108 Fri Night Trainee
TR_108 Sat Night Trainee
TR_108 Sun Night Trainee
TR_109 Wed Late Trainee
TR_109 Thu Late Trainee
TR_109 Fri Late Trainee

