SOLUTION
2 n070w4

ASSIGNMENTS = 305
NU_20 Mon Day Nurse
NU_20 Tue Late Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Caretaker
NU_20 Sat Day Nurse
NU_21 Mon Late Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Caretaker
NU_21 Thu Late Caretaker
NU_22 Tue Late Caretaker
NU_22 Wed Night Nurse
NU_22 Fri Early Nurse
NU_22 Sat Early Nurse
NU_23 Wed Day Nurse
NU_23 Fri Early Nurse
NU_23 Sun Early Caretaker
NU_24 Mon Early Nurse
NU_24 Tue Day Nurse
NU_24 Wed Day Caretaker
NU_24 Thu Day Caretaker
NU_24 Fri Early Caretaker
NU_24 Sat Day Nurse
NU_24 Sun Day Caretaker
NU_25 Mon Early Nurse
NU_25 Wed Day Nurse
NU_25 Thu Day Caretaker
NU_25 Fri Day Caretaker
NU_25 Sat Day Nurse
NU_26 Mon Day Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Nurse
NU_26 Thu Night Caretaker
NU_26 Fri Night Caretaker
NU_27 Tue Early Nurse
NU_27 Thu Late Nurse
NU_27 Fri Late Caretaker
NU_28 Tue Day Caretaker
NU_28 Wed Night Nurse
NU_28 Thu Night Nurse
NU_28 Fri Night Caretaker
NU_29 Mon Early Nurse
NU_29 Tue Night Caretaker
NU_29 Thu Day Nurse
NU_29 Fri Day Caretaker
NU_29 Sat Early Nurse
NU_29 Sun Day Caretaker
NU_30 Tue Early Caretaker
NU_30 Wed Late Caretaker
NU_30 Thu Late Nurse
NU_30 Fri Late Caretaker
NU_31 Mon Day Nurse
NU_31 Tue Day Nurse
NU_31 Wed Late Caretaker
NU_31 Fri Late Caretaker
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_32 Sat Day Caretaker
NU_32 Sun Day Nurse
NU_33 Mon Late Nurse
NU_33 Thu Day Nurse
NU_33 Fri Day Nurse
NU_33 Sat Day Nurse
NU_33 Sun Day Nurse
NU_34 Thu Day Nurse
NU_34 Fri Late Caretaker
NU_34 Sat Late Nurse
NU_34 Sun Night Nurse
NU_35 Mon Day Nurse
NU_35 Tue Day Caretaker
NU_35 Wed Day Caretaker
NU_35 Fri Night Nurse
NU_35 Sun Early Caretaker
NU_36 Mon Night Caretaker
NU_36 Tue Night Nurse
NU_36 Wed Night Nurse
NU_36 Sat Late Nurse
NU_36 Sun Night Nurse
NU_37 Mon Day Caretaker
NU_37 Tue Early Caretaker
NU_37 Wed Early Nurse
NU_37 Thu Day Caretaker
NU_37 Sun Early Nurse
NU_38 Mon Late Caretaker
NU_38 Tue Late Caretaker
NU_38 Fri Late Nurse
NU_38 Sat Late Nurse
NU_39 Wed Night Caretaker
NU_39 Thu Night Nurse
CT_40 Mon Early Caretaker
CT_40 Tue Early Caretaker
CT_40 Wed Early Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_40 Sun Night Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Early Caretaker
CT_41 Sat Early Caretaker
CT_41 Sun Early Caretaker
CT_42 Tue Early Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Early Caretaker
CT_42 Fri Late Caretaker
CT_42 Sat Late Caretaker
CT_43 Wed Early Caretaker
CT_43 Thu Early Caretaker
CT_43 Fri Late Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Day Caretaker
CT_44 Thu Early Caretaker
CT_44 Sat Early Caretaker
CT_44 Sun Late Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Day Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_46 Mon Early Caretaker
CT_46 Tue Day Caretaker
CT_46 Wed Day Caretaker
CT_46 Thu Early Caretaker
CT_46 Fri Early Caretaker
CT_46 Sat Night Caretaker
CT_46 Sun Night Caretaker
CT_47 Mon Early Caretaker
CT_47 Tue Day Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Night Caretaker
CT_48 Mon Night Caretaker
CT_48 Thu Day Caretaker
CT_48 Fri Early Caretaker
CT_48 Sat Early Caretaker
CT_48 Sun Late Caretaker
CT_49 Tue Early Caretaker
CT_49 Wed Early Caretaker
CT_49 Thu Early Caretaker
CT_49 Sat Early Caretaker
CT_49 Sun Early Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Day Caretaker
CT_50 Thu Early Caretaker
CT_50 Fri Late Caretaker
CT_50 Sat Late Caretaker
CT_50 Sun Late Caretaker
CT_51 Tue Day Caretaker
CT_51 Wed Day Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_52 Sat Early Caretaker
CT_52 Sun Late Caretaker
CT_53 Tue Night Caretaker
CT_53 Fri Day Caretaker
CT_53 Sat Day Caretaker
CT_53 Sun Early Caretaker
CT_54 Mon Late Caretaker
CT_54 Tue Night Caretaker
CT_54 Wed Night Caretaker
CT_55 Mon Day Caretaker
CT_55 Tue Early Caretaker
CT_55 Wed Late Caretaker
CT_55 Thu Late Caretaker
CT_55 Fri Night Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Late Caretaker
CT_56 Thu Night Caretaker
CT_56 Fri Night Caretaker
CT_56 Sun Day Caretaker
CT_57 Mon Late Caretaker
CT_57 Tue Night Caretaker
CT_57 Wed Night Caretaker
CT_58 Tue Late Caretaker
CT_58 Wed Late Caretaker
CT_58 Thu Night Caretaker
CT_58 Sat Night Caretaker
CT_58 Sun Night Caretaker
CT_59 Mon Night Caretaker
CT_59 Fri Day Caretaker
CT_59 Sat Night Caretaker
TR_60 Mon Day Trainee
TR_60 Tue Night Trainee
TR_60 Fri Late Trainee
TR_60 Sat Late Trainee
TR_61 Tue Early Trainee
TR_61 Wed Late Trainee
TR_61 Thu Late Trainee
TR_61 Fri Night Trainee
TR_62 Mon Night Trainee
TR_62 Tue Night Trainee
TR_62 Thu Day Trainee
TR_62 Fri Day Trainee
TR_63 Mon Late Trainee
TR_63 Tue Late Trainee
TR_63 Thu Early Trainee
TR_63 Fri Early Trainee
TR_63 Sat Early Trainee
TR_64 Mon Early Trainee
TR_64 Tue Day Trainee
TR_64 Wed Day Trainee
TR_64 Thu Night Trainee
TR_65 Mon Late Trainee
TR_65 Tue Late Trainee
TR_65 Wed Night Trainee
TR_65 Thu Night Trainee
TR_65 Fri Night Trainee
TR_66 Wed Day Trainee
TR_66 Thu Early Trainee
TR_66 Fri Late Trainee
TR_66 Sat Late Trainee
TR_66 Sun Late Trainee
TR_67 Wed Early Trainee
TR_67 Thu Early Trainee
TR_67 Fri Day Trainee
TR_67 Sat Day Trainee
TR_67 Sun Day Trainee
TR_68 Mon Day Trainee
TR_68 Fri Early Trainee
TR_68 Sun Day Trainee
TR_69 Mon Early Trainee
TR_69 Tue Day Trainee
TR_69 Wed Early Trainee
TR_69 Thu Early Trainee
TR_69 Fri Day Trainee
TR_69 Sat Day Trainee
TR_69 Sun Early Trainee

