SOLUTION
2 n070w4

ASSIGNMENTS = 306
NU_29 Wed Late Nurse
NU_29 Thu Late Nurse
NU_29 Fri Night Caretaker
NU_30 Tue Late Caretaker
NU_30 Sun Late Caretaker
NU_31 Tue Late Nurse
NU_31 Thu Day Nurse
NU_31 Fri Night Caretaker
NU_31 Sat Night Nurse
NU_31 Sun Night Nurse
NU_32 Mon Night Nurse
NU_32 Wed Early Nurse
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_32 Sat Day Caretaker
NU_33 Tue Night Caretaker
NU_33 Thu Early Caretaker
NU_33 Sat Day Caretaker
NU_33 Sun Day Nurse
NU_34 Mon Day Nurse
NU_34 Tue Day Caretaker
NU_34 Wed Early Caretaker
NU_34 Thu Early Nurse
NU_34 Fri Early Caretaker
NU_34 Sat Late Nurse
NU_35 Wed Day Caretaker
NU_35 Thu Day Caretaker
NU_35 Sat Early Nurse
NU_35 Sun Early Caretaker
NU_36 Tue Day Nurse
NU_36 Wed Night Nurse
NU_36 Thu Night Nurse
NU_36 Fri Night Caretaker
NU_37 Mon Early Nurse
NU_37 Tue Day Nurse
NU_37 Wed Late Nurse
NU_37 Thu Late Caretaker
NU_37 Fri Late Caretaker
NU_37 Sun Early Nurse
NU_38 Mon Late Caretaker
NU_38 Sat Early Nurse
NU_38 Sun Early Caretaker
NU_39 Mon Late Caretaker
NU_39 Wed Late Caretaker
NU_39 Thu Night Nurse
NU_39 Fri Night Caretaker
CT_40 Tue Late Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Night Caretaker
CT_41 Mon Night Caretaker
CT_41 Tue Night Caretaker
CT_41 Fri Early Caretaker
CT_42 Tue Day Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Early Caretaker
CT_42 Sat Late Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Night Caretaker
CT_43 Thu Night Caretaker
CT_43 Sun Early Caretaker
CT_44 Wed Day Caretaker
CT_44 Fri Day Caretaker
CT_44 Sat Late Caretaker
CT_44 Sun Late Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Late Caretaker
CT_45 Wed Late Caretaker
CT_45 Thu Night Caretaker
CT_45 Fri Night Caretaker
CT_45 Sat Night Caretaker
CT_46 Mon Early Caretaker
CT_46 Tue Early Caretaker
CT_46 Wed Day Caretaker
CT_46 Thu Day Caretaker
CT_46 Fri Day Caretaker
CT_46 Sun Late Caretaker
CT_47 Tue Early Caretaker
CT_47 Thu Early Caretaker
CT_47 Fri Early Caretaker
CT_47 Sat Early Caretaker
CT_47 Sun Day Caretaker
CT_48 Mon Late Caretaker
CT_48 Thu Late Caretaker
CT_48 Fri Late Caretaker
CT_49 Tue Early Caretaker
CT_49 Wed Night Caretaker
CT_49 Fri Day Caretaker
CT_49 Sat Late Caretaker
CT_49 Sun Late Caretaker
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Early Caretaker
CT_50 Thu Early Caretaker
CT_50 Fri Early Caretaker
CT_51 Mon Day Caretaker
CT_51 Tue Day Caretaker
CT_51 Wed Early Caretaker
CT_51 Thu Early Caretaker
CT_52 Wed Early Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Night Caretaker
CT_53 Mon Day Caretaker
CT_53 Tue Early Caretaker
CT_53 Thu Late Caretaker
CT_53 Fri Night Caretaker
CT_53 Sun Day Caretaker
CT_54 Mon Early Caretaker
CT_54 Tue Day Caretaker
CT_54 Wed Late Caretaker
CT_54 Sat Late Caretaker
CT_54 Sun Late Caretaker
CT_55 Mon Day Caretaker
CT_55 Tue Day Caretaker
CT_55 Wed Early Caretaker
CT_55 Thu Late Caretaker
CT_55 Fri Late Caretaker
CT_55 Sun Day Caretaker
CT_56 Mon Night Caretaker
CT_56 Tue Night Caretaker
CT_56 Thu Late Caretaker
CT_56 Fri Late Caretaker
CT_56 Sat Late Caretaker
CT_56 Sun Late Caretaker
CT_57 Mon Late Caretaker
CT_57 Wed Late Caretaker
CT_57 Thu Night Caretaker
CT_57 Fri Night Caretaker
CT_58 Mon Early Caretaker
CT_58 Tue Late Caretaker
CT_58 Wed Late Caretaker
CT_58 Fri Day Caretaker
CT_58 Sat Day Caretaker
CT_59 Wed Day Caretaker
CT_59 Thu Night Caretaker
CT_59 Sat Early Caretaker
CT_59 Sun Late Caretaker
TR_60 Tue Day Trainee
TR_60 Wed Day Trainee
TR_60 Thu Night Trainee
TR_60 Fri Night Trainee
TR_61 Tue Early Trainee
TR_61 Wed Early Trainee
TR_61 Thu Day Trainee
TR_61 Fri Day Trainee
TR_61 Sat Early Trainee
TR_62 Mon Late Trainee
TR_62 Thu Day Trainee
TR_62 Fri Day Trainee
TR_62 Sat Late Trainee
TR_62 Sun Late Trainee
TR_63 Mon Early Trainee
TR_63 Tue Late Trainee
TR_63 Thu Night Trainee
TR_64 Mon Late Trainee
TR_64 Thu Early Trainee
TR_64 Fri Early Trainee
TR_65 Mon Early Trainee
TR_65 Tue Late Trainee
TR_65 Wed Late Trainee
TR_65 Thu Late Trainee
TR_65 Sun Early Trainee
TR_66 Tue Early Trainee
TR_66 Wed Late Trainee
TR_67 Mon Night Trainee
TR_67 Tue Night Trainee
TR_67 Wed Night Trainee
TR_67 Fri Early Trainee
TR_67 Sat Day Trainee
TR_67 Sun Early Trainee
TR_68 Tue Late Trainee
TR_68 Wed Late Trainee
TR_68 Fri Late Trainee
TR_68 Sat Late Trainee
TR_68 Sun Night Trainee
TR_69 Mon Day Trainee
TR_69 Tue Day Trainee
TR_69 Wed Late Trainee
TR_69 Fri Day Trainee
TR_69 Sat Day Trainee

