SOLUTION
3 n070w4

ASSIGNMENTS = 319
CT_41 Thu Early Caretaker
CT_41 Fri Early Caretaker
CT_41 Sat Day Caretaker
CT_41 Sun Day Caretaker
CT_42 Tue Night Caretaker
CT_42 Wed Night Caretaker
CT_42 Fri Day Caretaker
CT_42 Sat Early Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_43 Thu Day Caretaker
CT_43 Fri Day Caretaker
CT_43 Sat Day Caretaker
CT_43 Sun Day Caretaker
CT_44 Mon Early Caretaker
CT_44 Tue Day Caretaker
CT_44 Thu Early Caretaker
CT_44 Fri Day Caretaker
CT_44 Sat Day Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Day Caretaker
CT_45 Sun Late Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Fri Early Caretaker
CT_46 Sat Early Caretaker
CT_46 Sun Late Caretaker
CT_47 Tue Day Caretaker
CT_47 Wed Early Caretaker
CT_47 Sun Night Caretaker
CT_48 Mon Day Caretaker
CT_48 Tue Day Caretaker
CT_48 Wed Early Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Late Caretaker
CT_48 Sun Day Caretaker
CT_49 Mon Day Caretaker
CT_49 Tue Day Caretaker
CT_50 Mon Late Caretaker
CT_50 Thu Day Caretaker
CT_50 Fri Day Caretaker
CT_50 Sat Late Caretaker
CT_50 Sun Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Wed Night Caretaker
CT_52 Tue Day Caretaker
CT_52 Wed Early Caretaker
CT_52 Thu Early Caretaker
CT_53 Mon Night Caretaker
CT_53 Tue Night Caretaker
CT_53 Wed Night Caretaker
CT_53 Fri Late Caretaker
CT_53 Sun Night Caretaker
CT_54 Wed Day Caretaker
CT_54 Thu Day Caretaker
CT_54 Fri Day Caretaker
CT_54 Sat Early Caretaker
CT_54 Sun Early Caretaker
CT_55 Tue Day Caretaker
CT_55 Fri Early Caretaker
CT_55 Sat Day Caretaker
CT_55 Sun Night Caretaker
CT_56 Mon Late Caretaker
CT_56 Tue Night Caretaker
CT_56 Wed Night Caretaker
CT_56 Sat Day Caretaker
CT_56 Sun Late Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Day Caretaker
CT_57 Fri Early Caretaker
CT_57 Sat Day Caretaker
CT_57 Sun Day Caretaker
CT_58 Wed Early Caretaker
CT_58 Thu Late Caretaker
CT_58 Fri Night Caretaker
CT_58 Sat Night Caretaker
CT_58 Sun Night Caretaker
CT_59 Mon Early Caretaker
CT_59 Tue Day Caretaker
CT_59 Wed Day Caretaker
CT_59 Thu Day Caretaker
CT_59 Fri Early Caretaker
CT_59 Sun Early Caretaker
TR_60 Mon Day Trainee
TR_60 Tue Late Trainee
TR_60 Wed Late Trainee
TR_60 Thu Night Trainee
TR_60 Fri Night Trainee
TR_60 Sat Night Trainee
TR_61 Mon Late Trainee
TR_61 Wed Early Trainee
TR_61 Thu Night Trainee
TR_62 Mon Early Trainee
TR_62 Wed Day Trainee
TR_62 Thu Day Trainee
TR_62 Fri Early Trainee
TR_62 Sun Night Trainee
TR_63 Tue Day Trainee
TR_63 Sat Late Trainee
TR_63 Sun Late Trainee
TR_64 Tue Early Trainee
TR_64 Wed Night Trainee
TR_64 Fri Late Trainee
TR_64 Sat Late Trainee
TR_64 Sun Late Trainee
TR_65 Tue Early Trainee
TR_65 Wed Night Trainee
TR_65 Thu Night Trainee
TR_65 Sat Early Trainee
TR_65 Sun Late Trainee
TR_66 Fri Early Trainee
TR_67 Mon Late Trainee
TR_67 Tue Late Trainee
TR_67 Thu Day Trainee
TR_67 Fri Day Trainee
TR_68 Mon Night Trainee
TR_68 Wed Late Trainee
TR_68 Thu Late Trainee
TR_69 Mon Night Trainee
TR_69 Tue Night Trainee
TR_69 Thu Late Trainee
TR_69 Sat Day Trainee
TR_69 Sun Night Trainee

