SOLUTION
1 n070w4

ASSIGNMENTS = 331
NU_15 Tue Day Caretaker
NU_15 Wed Night Caretaker
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_15 Sun Night Caretaker
NU_16 Mon Late Nurse
NU_16 Tue Night Nurse
NU_16 Fri Early Nurse
NU_16 Sun Day Nurse
NU_17 Thu Day Caretaker
NU_17 Fri Late Nurse
NU_18 Mon Night Nurse
NU_18 Tue Night Caretaker
NU_18 Thu Day Caretaker
NU_18 Sat Day Nurse
NU_18 Sun Night Nurse
NU_19 Mon Night Nurse
NU_19 Tue Night Nurse
NU_19 Wed Night Nurse
NU_19 Fri Day Nurse
NU_19 Sat Day Caretaker
NU_19 Sun Late Caretaker
NU_20 Thu Day Nurse
NU_20 Sat Late Nurse
NU_20 Sun Late Caretaker
NU_21 Mon Late Nurse
NU_21 Fri Late Caretaker
NU_21 Sat Night Nurse
NU_22 Tue Day Caretaker
NU_22 Wed Day Caretaker
NU_22 Thu Early Nurse
NU_22 Fri Day Caretaker
NU_22 Sat Day Nurse
NU_23 Mon Night Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Day Caretaker
NU_23 Sat Day Nurse
NU_23 Sun Day Caretaker
NU_24 Mon Day Caretaker
NU_24 Tue Day Caretaker
NU_24 Wed Late Caretaker
NU_24 Thu Late Caretaker
NU_24 Sat Day Caretaker
NU_24 Sun Early Caretaker
NU_25 Mon Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Sat Day Nurse
NU_25 Sun Early Caretaker
NU_26 Mon Day Nurse
NU_26 Tue Day Nurse
NU_26 Wed Late Caretaker
NU_26 Thu Night Nurse
NU_26 Sat Early Nurse
NU_26 Sun Night Nurse
NU_27 Mon Day Nurse
NU_27 Tue Early Caretaker
NU_27 Wed Early Caretaker
NU_27 Thu Early Nurse
NU_27 Sat Night Nurse
NU_28 Mon Night Nurse
NU_28 Tue Night Nurse
NU_28 Wed Night Caretaker
NU_28 Thu Night Caretaker
NU_28 Sat Early Nurse
NU_28 Sun Early Caretaker
NU_29 Tue Early Caretaker
NU_29 Wed Early Nurse
NU_29 Thu Night Nurse
NU_29 Fri Night Caretaker
NU_29 Sat Night Caretaker
NU_30 Mon Early Caretaker
NU_30 Tue Early Nurse
NU_30 Wed Early Nurse
NU_30 Fri Day Caretaker
NU_30 Sat Day Caretaker
NU_30 Sun Day Caretaker
NU_31 Tue Late Nurse
NU_31 Wed Late Nurse
NU_31 Thu Late Caretaker
NU_31 Sun Late Nurse
NU_32 Mon Early Caretaker
NU_32 Tue Day Caretaker
NU_32 Wed Early Nurse
NU_32 Sat Early Caretaker
NU_32 Sun Late Nurse
NU_33 Wed Night Nurse
NU_33 Thu Night Nurse
NU_33 Fri Night Nurse
NU_34 Mon Early Caretaker
NU_34 Tue Late Nurse
NU_34 Wed Late Nurse
NU_34 Thu Late Nurse
NU_34 Fri Late Nurse
NU_35 Tue Early Nurse
NU_35 Wed Early Caretaker
NU_35 Thu Night Caretaker
NU_35 Sat Early Nurse
NU_35 Sun Late Caretaker
NU_36 Mon Day Caretaker
NU_36 Wed Day Caretaker
NU_36 Thu Late Nurse
NU_36 Fri Late Caretaker
NU_36 Sat Night Caretaker
NU_37 Mon Late Nurse
NU_37 Tue Night Caretaker
NU_37 Thu Late Caretaker
NU_37 Fri Late Nurse
NU_37 Sat Late Nurse
NU_38 Mon Day Caretaker
NU_38 Tue Day Nurse
NU_38 Wed Day Caretaker
NU_38 Thu Day Nurse
NU_38 Fri Day Nurse
NU_38 Sat Day Caretaker
NU_38 Sun Day Caretaker
NU_39 Wed Day Nurse
NU_39 Thu Early Nurse
NU_39 Fri Early Nurse
NU_39 Sat Early Nurse
NU_39 Sun Night Caretaker
CT_40 Mon Night Caretaker
CT_40 Wed Late Caretaker
CT_40 Sun Day Caretaker
CT_41 Mon Late Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Early Caretaker
CT_41 Fri Early Caretaker
CT_41 Sat Day Caretaker
CT_42 Tue Night Caretaker
CT_42 Fri Night Caretaker
CT_42 Sat Night Caretaker
CT_42 Sun Night Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Late Caretaker
CT_43 Thu Late Caretaker
CT_43 Fri Late Caretaker
CT_43 Sat Late Caretaker
CT_43 Sun Late Caretaker
CT_44 Mon Early Caretaker
CT_44 Tue Late Caretaker
CT_44 Thu Day Caretaker
CT_44 Fri Early Caretaker
CT_44 Sat Early Caretaker
CT_44 Sun Night Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Late Caretaker
CT_45 Fri Night Caretaker
CT_45 Sat Night Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Fri Early Caretaker
CT_46 Sat Early Caretaker
CT_46 Sun Early Caretaker
CT_47 Mon Late Caretaker
CT_47 Tue Late Caretaker
CT_47 Fri Early Caretaker
CT_47 Sat Day Caretaker
CT_47 Sun Day Caretaker
CT_48 Mon Night Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Late Caretaker
CT_48 Sun Day Caretaker
CT_49 Tue Late Caretaker
CT_49 Wed Late Caretaker
CT_49 Thu Night Caretaker
CT_49 Sat Day Caretaker
CT_49 Sun Day Caretaker
CT_50 Mon Day Caretaker
CT_50 Tue Day Caretaker
CT_50 Wed Day Caretaker
CT_50 Thu Early Caretaker
CT_50 Sat Early Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Night Caretaker
CT_51 Fri Late Caretaker
CT_51 Sat Late Caretaker
CT_51 Sun Night Caretaker
CT_52 Mon Day Caretaker
CT_52 Wed Early Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Late Caretaker
CT_53 Tue Day Caretaker
CT_53 Wed Day Caretaker
CT_53 Thu Day Caretaker
CT_53 Fri Day Caretaker
CT_53 Sat Day Caretaker
CT_53 Sun Day Caretaker
CT_54 Wed Day Caretaker
CT_54 Thu Day Caretaker
CT_54 Fri Day Caretaker
CT_55 Wed Day Caretaker
CT_55 Thu Early Caretaker
CT_55 Fri Early Caretaker
CT_55 Sat Early Caretaker
CT_55 Sun Early Caretaker
CT_56 Mon Late Caretaker
CT_56 Tue Night Caretaker
CT_56 Wed Night Caretaker
CT_56 Sat Early Caretaker
CT_56 Sun Day Caretaker
CT_57 Tue Late Caretaker
CT_57 Wed Late Caretaker
CT_57 Thu Night Caretaker
CT_57 Sat Late Caretaker
CT_57 Sun Late Caretaker
CT_58 Mon Early Caretaker
CT_58 Tue Early Caretaker
CT_58 Fri Night Caretaker
CT_59 Tue Early Caretaker
CT_59 Wed Day Caretaker
CT_59 Thu Late Caretaker
CT_59 Fri Late Caretaker
CT_59 Sat Late Caretaker
TR_60 Tue Day Trainee
TR_60 Wed Night Trainee
TR_60 Fri Day Trainee
TR_60 Sat Night Trainee
TR_61 Tue Early Trainee
TR_61 Wed Late Trainee
TR_61 Thu Late Trainee
TR_61 Fri Late Trainee
TR_62 Tue Early Trainee
TR_62 Wed Day Trainee
TR_62 Thu Day Trainee
TR_62 Fri Early Trainee
TR_62 Sat Early Trainee
TR_62 Sun Night Trainee
TR_63 Mon Early Trainee
TR_63 Tue Early Trainee
TR_63 Wed Day Trainee
TR_63 Fri Night Trainee
TR_63 Sat Night Trainee
TR_64 Mon Day Trainee
TR_64 Tue Late Trainee
TR_64 Wed Night Trainee
TR_64 Sat Early Trainee
TR_64 Sun Late Trainee
TR_65 Tue Late Trainee
TR_65 Fri Day Trainee
TR_65 Sat Day Trainee
TR_65 Sun Early Trainee
TR_66 Mon Night Trainee
TR_66 Tue Night Trainee
TR_66 Wed Night Trainee
TR_66 Thu Night Trainee
TR_66 Sat Late Trainee
TR_66 Sun Late Trainee
TR_67 Mon Late Trainee
TR_67 Wed Early Trainee
TR_67 Thu Late Trainee
TR_67 Fri Night Trainee
TR_67 Sun Day Trainee
TR_68 Mon Early Trainee
TR_68 Tue Early Trainee
TR_68 Thu Early Trainee
TR_68 Fri Late Trainee
TR_68 Sun Early Trainee
TR_69 Mon Early Trainee
TR_69 Tue Early Trainee
TR_69 Wed Early Trainee
TR_69 Thu Early Trainee
TR_69 Fri Early Trainee

