SOLUTION
0 n070w4

ASSIGNMENTS = 332
NU_17 Sat Late Caretaker
NU_17 Sun Night Caretaker
NU_18 Mon Late Nurse
NU_18 Tue Night Nurse
NU_18 Thu Day Caretaker
NU_18 Fri Early Nurse
NU_18 Sat Day Caretaker
NU_18 Sun Day Caretaker
NU_19 Mon Early Nurse
NU_19 Tue Late Caretaker
NU_19 Wed Late Nurse
NU_19 Sat Late Caretaker
NU_19 Sun Late Caretaker
NU_20 Mon Day Nurse
NU_20 Tue Early Caretaker
NU_20 Fri Early Caretaker
NU_21 Mon Day Nurse
NU_21 Tue Late Caretaker
NU_21 Wed Late Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Caretaker
NU_21 Sat Late Nurse
NU_22 Thu Early Caretaker
NU_22 Fri Early Caretaker
NU_22 Sun Night Nurse
NU_23 Wed Day Nurse
NU_23 Thu Late Nurse
NU_23 Sat Night Nurse
NU_23 Sun Night Nurse
NU_24 Mon Late Caretaker
NU_24 Tue Late Caretaker
NU_24 Thu Day Caretaker
NU_24 Fri Day Caretaker
NU_24 Sun Early Caretaker
NU_25 Mon Night Nurse
NU_25 Thu Day Nurse
NU_25 Fri Day Nurse
NU_26 Tue Late Nurse
NU_26 Wed Late Nurse
NU_26 Thu Late Nurse
NU_26 Sat Late Nurse
NU_27 Mon Early Caretaker
NU_27 Tue Early Nurse
NU_27 Wed Early Nurse
NU_27 Thu Night Nurse
NU_27 Fri Night Nurse
NU_27 Sun Early Nurse
NU_28 Mon Night Nurse
NU_28 Tue Night Caretaker
NU_29 Mon Day Nurse
NU_29 Tue Early Nurse
NU_29 Wed Early Nurse
NU_29 Sat Early Nurse
NU_30 Mon Late Nurse
NU_30 Tue Night Caretaker
NU_30 Wed Night Caretaker
NU_30 Fri Day Caretaker
NU_30 Sat Late Nurse
NU_30 Sun Late Nurse
NU_31 Mon Early Caretaker
NU_31 Tue Night Nurse
NU_31 Thu Early Nurse
NU_31 Fri Early Caretaker
NU_31 Sat Day Nurse
NU_31 Sun Late Caretaker
NU_32 Wed Day Caretaker
NU_32 Thu Early Nurse
NU_32 Fri Day Caretaker
NU_32 Sat Late Nurse
NU_32 Sun Night Nurse
NU_33 Tue Late Nurse
NU_33 Wed Late Caretaker
NU_33 Fri Early Nurse
NU_33 Sat Early Caretaker
NU_33 Sun Day Nurse
NU_34 Tue Day Caretaker
NU_34 Wed Night Caretaker
NU_34 Sat Day Nurse
NU_34 Sun Day Nurse
NU_35 Mon Day Caretaker
NU_35 Wed Night Nurse
NU_35 Thu Night Nurse
NU_35 Fri Night Nurse
NU_35 Sat Night Nurse
NU_36 Thu Day Caretaker
NU_36 Fri Late Caretaker
NU_36 Sat Late Nurse
NU_37 Mon Night Caretaker
NU_37 Tue Night Caretaker
NU_37 Fri Day Nurse
NU_38 Tue Day Nurse
NU_38 Wed Early Nurse
NU_38 Thu Day Caretaker
NU_38 Fri Late Nurse
NU_39 Mon Late Caretaker
NU_39 Wed Day Nurse
NU_39 Thu Late Nurse
CT_40 Mon Early Caretaker
CT_40 Wed Day Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Night Caretaker
CT_40 Sun Day Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Day Caretaker
CT_41 Wed Day Caretaker
CT_41 Thu Day Caretaker
CT_41 Fri Early Caretaker
CT_41 Sat Late Caretaker
CT_42 Mon Late Caretaker
CT_42 Tue Night Caretaker
CT_42 Thu Late Caretaker
CT_42 Fri Late Caretaker
CT_42 Sat Night Caretaker
CT_43 Tue Late Caretaker
CT_43 Wed Late Caretaker
CT_43 Thu Late Caretaker
CT_43 Sat Night Caretaker
CT_44 Tue Day Caretaker
CT_44 Fri Early Caretaker
CT_44 Sat Day Caretaker
CT_44 Sun Day Caretaker
CT_45 Mon Day Caretaker
CT_45 Tue Day Caretaker
CT_45 Wed Day Caretaker
CT_45 Thu Night Caretaker
CT_45 Fri Night Caretaker
CT_46 Tue Early Caretaker
CT_46 Wed Early Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_46 Sun Day Caretaker
CT_47 Mon Early Caretaker
CT_47 Tue Early Caretaker
CT_47 Wed Day Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Late Caretaker
CT_48 Mon Night Caretaker
CT_48 Thu Early Caretaker
CT_48 Sat Early Caretaker
CT_48 Sun Late Caretaker
CT_49 Mon Late Caretaker
CT_49 Thu Early Caretaker
CT_49 Fri Early Caretaker
CT_49 Sat Early Caretaker
CT_49 Sun Early Caretaker
CT_50 Mon Day Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Late Caretaker
CT_50 Sat Day Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Early Caretaker
CT_51 Tue Early Caretaker
CT_51 Wed Early Caretaker
CT_51 Thu Late Caretaker
CT_51 Fri Night Caretaker
CT_52 Mon Early Caretaker
CT_52 Wed Early Caretaker
CT_52 Thu Early Caretaker
CT_52 Fri Late Caretaker
CT_52 Sat Late Caretaker
CT_52 Sun Night Caretaker
CT_53 Mon Early Caretaker
CT_53 Tue Day Caretaker
CT_53 Thu Late Caretaker
CT_53 Fri Night Caretaker
CT_54 Mon Day Caretaker
CT_54 Tue Night Caretaker
CT_54 Thu Day Caretaker
CT_54 Fri Day Caretaker
CT_54 Sat Early Caretaker
CT_54 Sun Day Caretaker
CT_55 Mon Late Caretaker
CT_55 Tue Late Caretaker
CT_55 Wed Night Caretaker
CT_55 Fri Early Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Early Caretaker
CT_56 Thu Early Caretaker
CT_56 Sat Day Caretaker
CT_56 Sun Day Caretaker
CT_57 Mon Day Caretaker
CT_57 Wed Day Caretaker
CT_57 Thu Day Caretaker
CT_57 Fri Day Caretaker
CT_57 Sat Day Caretaker
CT_57 Sun Day Caretaker
CT_58 Tue Early Caretaker
CT_58 Wed Early Caretaker
CT_58 Thu Early Caretaker
CT_58 Fri Late Caretaker
CT_59 Mon Day Caretaker
CT_59 Tue Late Caretaker
CT_59 Wed Late Caretaker
CT_59 Fri Late Caretaker
CT_59 Sat Late Caretaker
TR_60 Mon Early Trainee
TR_60 Tue Late Trainee
TR_60 Wed Night Trainee
TR_60 Fri Late Trainee
TR_60 Sat Late Trainee
TR_60 Sun Late Trainee
TR_61 Mon Early Trainee
TR_61 Tue Late Trainee
TR_61 Wed Late Trainee
TR_61 Fri Night Trainee
TR_62 Mon Late Trainee
TR_62 Tue Night Trainee
TR_62 Thu Day Trainee
TR_62 Fri Night Trainee
TR_62 Sat Night Trainee
TR_63 Mon Early Trainee
TR_63 Thu Day Trainee
TR_63 Fri Day Trainee
TR_63 Sat Day Trainee
TR_63 Sun Early Trainee
TR_64 Mon Night Trainee
TR_64 Wed Day Trainee
TR_64 Thu Day Trainee
TR_64 Fri Day Trainee
TR_64 Sat Day Trainee
TR_64 Sun Early Trainee
TR_65 Tue Night Trainee
TR_65 Wed Night Trainee
TR_65 Thu Night Trainee
TR_65 Sat Late Trainee
TR_65 Sun Late Trainee
TR_66 Tue Early Trainee
TR_66 Wed Early Trainee
TR_66 Thu Day Trainee
TR_66 Fri Early Trainee
TR_66 Sun Day Trainee
TR_67 Mon Day Trainee
TR_67 Tue Early Trainee
TR_67 Wed Early Trainee
TR_67 Thu Day Trainee
TR_67 Fri Late Trainee
TR_67 Sun Day Trainee
TR_68 Mon Night Trainee
TR_68 Tue Night Trainee
TR_68 Thu Day Trainee
TR_68 Fri Late Trainee
TR_68 Sun Night Trainee
TR_69 Tue Early Trainee
TR_69 Wed Day Trainee
TR_69 Thu Late Trainee
TR_69 Fri Night Trainee
TR_69 Sun Early Trainee

